서울특별시 종로구 계동 140번지 2호,126.9873986,37.57841193
서울특별시 종로구 명륜2가 41번지 4호,127.0000204,37.58369872
서울특별시 종로구 혜화동 90번지 18호,127.002077,37.58424882
서울특별시 종로구 신교동 1번지 4호,126.9675451,37.58478893
서울특별시 종로구 명륜3가 53번지,126.995739,37.5857978
서울특별시 종로구 구기동 244번지 7호,126.9546643,37.60883715
서울특별시 종로구 연건동 187번지 1호,127.0026445,37.57582685
서울특별시 종로구 무악동 46번지 82호,126.9602649,37.5742012
서울특별시 종로구 청진동 220번지 4호,126.9790365,37.5723611
서울특별시 종로구 낙원동 58번지 8호,126.9889557,37.57386182
서울특별시 종로구 명륜4가 96번지 5호,127.0018147,37.58213258
서울특별시 종로구 궁정동 12번지 1호,126.9705975,37.58413846
서울특별시 종로구 동숭동 1번지 5호 동숭아트센타,127.0036987,37.58366851
서울특별시 종로구 창신동 530번지 1호,127.012246,37.57230905
서울특별시 종로구 삼청동 105번지 1호,126.9817918,37.58497794
서울특별시 종로구 창신동 583번지 3호,127.0108523,37.57445717
서울특별시 종로구 창신동 578번지 5호,127.0110199,37.57240074
서울특별시 종로구 안국동 155번지 2호,126.9850523,37.57645695
서울특별시 종로구 세종로 1번지 68호,126.9769019,37.57243249
서울특별시 종로구 명륜3가 1번지 1042호,126.9933743,37.59062709
서울특별시 종로구 수송동 58번지,126.9818232,37.57256396
서울특별시 종로구 계동 35번지,126.9878896,37.5819238
서울특별시 종로구 신교동 1번지 1호,126.9685803,37.58503722
서울특별시 종로구 연건동 128번지 9호,127.0014271,37.57715122
서울특별시 종로구 적선동 80번지,126.9732552,37.57539445
서울특별시 종로구 평창동 577번지 7호,126.9759597,37.61055278
서울특별시 종로구 평창동 153번지 3호,126.9707666,37.60730356
서울특별시 종로구 창신동 7번지 40호,127.0142052,37.5815884
서울특별시 종로구 이화동 149번지 1호,127.0043488,37.57697863
서울특별시 종로구 관수동 20번지,126.9899783,37.56974373
서울특별시 종로구 옥인동 45번지 30호,126.9692536,37.58181667
서울특별시 종로구 수송동 146번지 12호,126.9791402,37.57349247
서울특별시 종로구 서린동 136번지,126.9788609,37.56978557
서울특별시 종로구 수송동 110번지,126.9804909,37.57439292
서울특별시 종로구 숭인동 204번지 11호,127.0205679,37.5721312
서울특별시 종로구 숭인동 200번지 26호,127.020349,37.57404184
서울특별시 종로구 창신동 327번지 2호,127.0153041,37.57253625
서울특별시 종로구 창신동 232번지,127.0142874,37.57421763
서울특별시 종로구 세종로 81번지 3호,126.9759336,37.57223601
서울특별시 종로구 종로5가 82번지 1호,127.0019511,37.57103144
서울특별시 종로구 연지동 1번지 1호,126.9994978,37.57541867
서울특별시 종로구 연지동 270번지,127.0012219,37.57189853
서울특별시 종로구 연지동 1번지 7호,127.0005248,37.57503173
서울특별시 종로구 종로5가 82번지 1호,127.0019511,37.57103144
서울특별시 종로구 창신동 432번지,127.012915,37.57092555
서울특별시 종로구 인사동 194번지 27호,126.9848564,37.57200744
서울특별시 종로구 공평동 100번지,126.9823968,37.57111501
서울특별시 종로구 세종로 1번지 58호,126.9778936,37.57606115
서울특별시 중구 충무로5가 21번지,126.9997989,37.56377785
서울특별시 중구 황학동 2545번지,127.0214338,37.57097824
서울특별시 중구 정동 22번지,126.9699921,37.5681701
서울특별시 중구 신당동 850번지,127.0195049,37.55920044
서울특별시 중구 충무로1가 52번지 41호,126.9814859,37.56084728
서울특별시 중구 신당동 361번지 4호,127.0100685,37.55505322
서울특별시 중구 남창동 64번지 1호,126.977648,37.55885694
서울특별시 중구 회현동1가 5번지,126.9791842,37.560495
서울특별시 중구 신당동 160번지 2호,127.0227984,37.56509186
서울특별시 중구 봉래동1가 5번지 41호,126.9732406,37.5594897
서울특별시 중구 남대문로5가 120번지,126.9754516,37.55852086
서울특별시 중구 을지로4가 267번지 1호,126.9965429,37.56652913
서울특별시 중구 봉래동2가 122번지 11호,126.9694412,37.55628823
서울특별시 중구 남창동 51번지 1호,126.9762396,37.559422
서울특별시 중구 충무로3가 49번지,126.9926351,37.56236342
서울특별시 중구 을지로5가 35번지 6호,127.0021877,37.56679826
서울특별시 중구 신당동 844번지,127.0092804,37.54901359
서울특별시 중구 신당동 846번지,127.0172824,37.56239474
서울특별시 중구 신당동 840번지,127.0217593,37.55997212
서울특별시 중구 중림동 441번지,126.9672067,37.56012808
서울특별시 중구 을지로7가 112번지 3호,127.0085615,37.56577468
서울특별시 중구 을지로4가 347번지 3호,126.9902282,37.56620983
서울특별시 중구 소공동 91번지 1호,126.9789499,37.56484732
서울특별시 중구 을지로4가 282번지 8호,126.9965429,37.56652913
서울특별시 중구 남대문로2가 9번지 9호,126.982159,37.56406701
서울특별시 중구 충무로1가 52번지 41호,126.9814859,37.56084728
서울특별시 중구 신당동 369번지 44호,127.0109906,37.55444767
서울특별시 중구 을지로1가 50번지 1호,126.9793679,37.56596664
서울특별시 중구 신당동 849번지,127.0168716,37.56273866
서울특별시 중구 태평로2가 23번지,126.9779132,37.56467032
서울특별시 중구 소공동 1번지,126.9810895,37.5648098
서울특별시 중구 태평로1가 25번지,126.9777433,37.5675287
서울특별시 중구 방산동 4번지 10호,127.0021017,37.56907456
서울특별시 중구 신당동 844번지,127.0092804,37.54901359
서울특별시 중구 만리동1가 62번지 7호,126.9672216,37.55501686
서울특별시 중구 신당동 369번지 2호,127.0104958,37.55476349
서울특별시 중구 을지로2가 149번지 10호,126.9880106,37.56612092
서울특별시 중구 신당동 843번지,127.0178956,37.55816892
서울특별시 중구 신당동 842번지,127.01471,37.55476842
서울특별시 중구 수표동 47번지 6호,126.9893488,37.56735978
서울특별시 중구 을지로1가 16번지,126.9795044,37.56648524
서울특별시 중구 장충동2가 186번지 54호,127.0023951,37.56017962
서울특별시 중구 장충동2가 199번지 3호,127.0051126,37.5592132
서울특별시 중구 쌍림동 151번지 11호,127.0035847,37.56302115
서울특별시 중구 인현동2가 192번지 30호,126.9958057,37.56375767
서울특별시 중구 을지로1가 100번지 1호,126.982084,37.56605874
